# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,S/P,Addr,Record,Data
0,1520,0:13.351.322,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 4D 08 3D 08 6B 00 00 00*
0,1521,0:13.367.652,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1522,0:13.367.723,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1523,0:13.367.774,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1524,0:13.367.846,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 5F 08 51 08 6B 00 00 00*
0,1525,0:13.384.122,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1526,0:13.384.193,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1527,0:13.384.244,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1528,0:13.384.316,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 72 08 66 08 6B 00 00 00*
0,1529,0:13.400.622,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1530,0:13.400.693,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1531,0:13.400.744,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1532,0:13.400.816,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 85 08 7A 08 6B 00 00 00*
0,1533,0:13.417.217,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1534,0:13.417.289,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1535,0:13.417.340,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1536,0:13.417.411,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 9B 08 91 08 6B 00 00 00*
0,1537,0:13.433.632,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1538,0:13.433.704,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1539,0:13.433.755,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1540,0:13.433.826,325.700 us,11 B,,SP,4B,Read Transaction,01 30 91 AF 08 A7 08 6B 00 00 00*
0,1541,0:13.450.133,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1542,0:13.450.204,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1543,0:13.450.255,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1544,0:13.450.327,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 C3 08 BA 08 6B 00 00 00*
0,1545,0:13.466.639,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1546,0:13.466.711,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1547,0:13.466.762,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1548,0:13.466.833,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 D3 08 CA 08 6B 00 00 00*
0,1549,0:13.484.738,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1550,0:13.484.809,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1551,0:13.484.861,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1552,0:13.484.932,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 E3 08 DB 08 6B 00 00 00*
0,1553,0:13.501.267,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1554,0:13.501.338,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1555,0:13.501.389,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1556,0:13.501.461,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 F3 08 ED 08 6B 00 00 00*
0,1557,0:13.517.766,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1558,0:13.517.838,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1559,0:13.517.889,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1560,0:13.517.960,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 07 09 02 09 6B 00 00 00*
0,1561,0:13.534.255,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1562,0:13.534.326,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1563,0:13.534.377,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1564,0:13.534.449,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 1A 09 17 09 6B 00 00 00*
0,1565,0:13.550.739,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1566,0:13.550.810,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1567,0:13.550.862,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1568,0:13.550.933,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 2C 09 2A 09 6B 00 00 00*
0,1569,0:13.567.244,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1570,0:13.567.316,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1571,0:13.567.367,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1572,0:13.567.438,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 3E 09 3D 09 6B 00 00 00*
0,1573,0:13.583.746,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1574,0:13.583.818,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1575,0:13.583.869,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1576,0:13.583.940,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 4E 09 4F 09 6B 00 00 00*
0,1577,0:13.600.364,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1578,0:13.600.436,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1579,0:13.600.487,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1580,0:13.600.558,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 61 09 62 09 6B 00 00 00*
0,1581,0:13.616.759,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1582,0:13.616.831,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1583,0:13.616.882,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1584,0:13.616.953,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 78 09 78 09 6B 00 00 00*
0,1585,0:13.633.256,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1586,0:13.633.328,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1587,0:13.633.379,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1588,0:13.633.450,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 8C 09 8D 09 6B 00 00 00*
0,1589,0:13.651.420,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1590,0:13.651.492,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1591,0:13.651.543,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1592,0:13.651.614,324.800 us,11 B,,SP,4B,Read Transaction,01 30 91 A0 09 A1 09 6B 00 00 00*
0,1593,0:13.667.951,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1594,0:13.668.022,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1595,0:13.668.073,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1596,0:13.668.144,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 B3 09 B5 09 6B 00 00 00*
0,1597,0:13.684.432,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1598,0:13.684.503,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1599,0:13.684.554,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1600,0:13.684.626,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 CA 09 CC 09 6B 00 00 00*
0,1601,0:13.700.927,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1602,0:13.700.999,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1603,0:13.701.050,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1604,0:13.701.121,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 E3 09 E2 09 6B 00 00 00*
0,1605,0:13.717.427,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1606,0:13.717.499,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1607,0:13.717.550,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1608,0:13.717.621,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 F9 09 F5 09 6B 00 00 00*
0,1609,0:13.733.932,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1610,0:13.734.003,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1611,0:13.734.054,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1612,0:13.734.126,324.800 us,11 B,,SP,4B,Read Transaction,01 30 91 0D 0A 07 0A 6B 00 00 00*
0,1613,0:13.750.452,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1614,0:13.750.523,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1615,0:13.750.574,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1616,0:13.750.646,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 21 0A 19 0A 6B 00 00 00*
0,1617,0:13.766.952,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1618,0:13.767.023,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1619,0:13.767.074,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1620,0:13.767.146,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 37 0A 2C 0A 6B 00 00 00*
0,1621,0:13.783.443,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1622,0:13.783.514,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1623,0:13.783.565,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1624,0:13.783.637,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 4F 0A 42 0A 6B 00 00 00*
0,1625,0:13.800.032,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1626,0:13.800.103,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1627,0:13.800.154,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1628,0:13.800.226,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 65 0A 58 0A 6B 00 00 00*
0,1629,0:13.818.026,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1630,0:13.818.097,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1631,0:13.818.149,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1632,0:13.818.220,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 78 0A 6C 0A 6B 00 00 00*
0,1633,0:13.834.539,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1634,0:13.834.610,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1635,0:13.834.662,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1636,0:13.834.733,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 8A 0A 81 0A 6B 00 00 00*
0,1637,0:13.850.165,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1638,0:13.850.236,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1639,0:13.850.287,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1640,0:13.850.359,318.400 us,11 B,,SP,4B,Read Transaction,01 29 12 02 08 02 02 16 00 00 00*
0,1641,0:13.851.193,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1642,0:13.851.264,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1643,0:13.851.315,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1644,0:13.851.387,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 A0 0A 98 0A 6B 00 00 00*
0,1645,0:13.867.588,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1646,0:13.867.659,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1647,0:13.867.710,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1648,0:13.867.782,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 B4 0A AE 0A 6B 00 00 00*
0,1649,0:13.884.086,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1650,0:13.884.158,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1651,0:13.884.209,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1652,0:13.884.280,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 C7 0A C2 0A 6B 00 00 00*
0,1653,0:13.900.608,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1654,0:13.900.680,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1655,0:13.900.731,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1656,0:13.900.802,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 D8 0A D4 0A 6B 00 00 00*
0,1657,0:13.917.113,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1658,0:13.917.185,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1659,0:13.917.236,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1660,0:13.917.307,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 E8 0A E5 0A 6B 00 00 00*
0,1661,0:13.933.610,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1662,0:13.933.682,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1663,0:13.933.733,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1664,0:13.933.804,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 F7 0A F7 0A 66 00 00 00*
0,1665,0:13.950.111,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1666,0:13.950.183,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1667,0:13.950.234,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1668,0:13.950.305,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 07 0B 0A 0B 66 00 00 00*
0,1669,0:13.966.604,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1670,0:13.966.675,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1671,0:13.966.726,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1672,0:13.966.798,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 1B 0B 21 0B 6C 00 00 00*
0,1673,0:13.984.670,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1674,0:13.984.742,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1675,0:13.984.793,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1676,0:13.984.864,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 2E 0B 36 0B 6C 00 00 00*
0,1677,0:14.001.269,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1678,0:14.001.340,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1679,0:14.001.391,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1680,0:14.001.463,324.100 us,11 B,,SP,4B,Read Transaction,01 30 91 3E 0B 48 0B 6C 00 00 00*
0,1681,0:14.017.689,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1682,0:14.017.760,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1683,0:14.017.811,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1684,0:14.017.883,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 4E 0B 5B 0B 6C 00 00 00*
0,1685,0:14.034.188,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1686,0:14.034.259,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1687,0:14.034.310,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1688,0:14.034.382,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 5E 0B 6C 0B 6C 00 00 00*
0,1689,0:14.050.690,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1690,0:14.050.761,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1691,0:14.050.812,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1692,0:14.050.884,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 6E 0B 7D 0B 66 00 00 00*
0,1693,0:14.067.206,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1694,0:14.067.278,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1695,0:14.067.329,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1696,0:14.067.400,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 81 0B 8F 0B 6C 00 00 00*
0,1697,0:14.083.700,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1698,0:14.083.772,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1699,0:14.083.823,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1700,0:14.083.894,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 95 0B A0 0B 6C 00 00 00*
0,1701,0:14.100.201,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1702,0:14.100.273,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1703,0:14.100.324,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1704,0:14.100.395,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 A6 0B B0 0B 6C 00 00 00*
0,1705,0:14.116.711,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1706,0:14.116.782,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1707,0:14.116.834,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1708,0:14.116.905,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 B7 0B C0 0B 67 00 00 00*
0,1709,0:14.133.211,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1710,0:14.133.282,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1711,0:14.133.333,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1712,0:14.133.405,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 C9 0B D2 0B 60 00 00 00*
0,1713,0:14.151.279,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1714,0:14.151.351,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1715,0:14.151.402,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1716,0:14.151.473,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 DE 0B E4 0B 6A 00 00 00*
0,1717,0:14.167.822,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1718,0:14.167.893,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1719,0:14.167.944,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1720,0:14.168.016,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 F4 0B F6 0B 6A 00 00 00*
0,1721,0:14.184.290,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1722,0:14.184.361,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1723,0:14.184.413,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1724,0:14.184.484,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 08 0C 06 0C 6A 00 00 00*
0,1725,0:14.200.885,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1726,0:14.200.956,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1727,0:14.201.007,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1728,0:14.201.079,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 1A 0C 14 0C 6A 00 00 00*
0,1729,0:14.217.299,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1730,0:14.217.370,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1731,0:14.217.421,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1732,0:14.217.493,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 2C 0C 22 0C 6A 00 00 00*
0,1733,0:14.233.800,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1734,0:14.233.872,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1735,0:14.233.923,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1736,0:14.233.994,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 3E 0C 32 0C 6A 00 00 00*
0,1737,0:14.250.300,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1738,0:14.250.371,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1739,0:14.250.422,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1740,0:14.250.493,325.600 us,11 B,,SP,4B,Read Transaction,01 30 91 53 0C 42 0C 6A 00 00 00*
0,1741,0:14.266.820,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1742,0:14.266.891,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1743,0:14.266.942,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1744,0:14.267.014,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 68 0C 52 0C 6A 00 00 00*
0,1745,0:14.283.315,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1746,0:14.283.386,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1747,0:14.283.437,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1748,0:14.283.509,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 7B 0C 62 0C 6A 00 00 00*
0,1749,0:14.299.822,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1750,0:14.299.893,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1751,0:14.299.944,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1752,0:14.300.016,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 8D 0C 71 0C 65 00 00 00*
0,1753,0:14.317.925,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1754,0:14.317.997,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1755,0:14.318.048,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1756,0:14.318.119,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 A0 0C 7F 0C 65 00 00 00*
0,1757,0:14.334.447,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1758,0:14.334.518,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1759,0:14.334.570,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1760,0:14.334.641,324.800 us,11 B,,SP,4B,Read Transaction,01 30 91 B7 0C 92 0C 65 00 00 00*
0,1761,0:14.350.949,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1762,0:14.351.021,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1763,0:14.351.072,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1764,0:14.351.143,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 CE 0C A4 0C 65 00 00 00*
0,1765,0:14.367.448,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1766,0:14.367.520,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1767,0:14.367.571,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1768,0:14.367.642,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 E2 0C B5 0C 65 00 00 00*
0,1769,0:14.384.022,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1770,0:14.384.094,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1771,0:14.384.145,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1772,0:14.384.216,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 F6 0C C5 0C 65 00 00 00*
0,1773,0:14.400.432,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1774,0:14.400.504,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1775,0:14.400.555,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1776,0:14.400.626,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 0A 0D D5 0C 65 00 00 00*
0,1777,0:14.416.926,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1778,0:14.416.997,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1779,0:14.417.048,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1780,0:14.417.120,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 22 0D E8 0C 65 00 00 00*
0,1781,0:14.433.425,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1782,0:14.433.496,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1783,0:14.433.548,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1784,0:14.433.619,325.600 us,11 B,,SP,4B,Read Transaction,01 30 91 37 0D F7 0C 65 00 00 00*
0,1785,0:14.449.931,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1786,0:14.450.002,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1787,0:14.450.053,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1788,0:14.450.125,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 4A 0D 06 0D 65 00 00 00*
0,1789,0:14.466.435,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1790,0:14.466.506,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1791,0:14.466.557,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1792,0:14.466.629,325.600 us,11 B,,SP,4B,Read Transaction,01 30 91 5E 0D 14 0D 60 00 00 00*
0,1793,0:14.484.617,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1794,0:14.484.689,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1795,0:14.484.740,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1796,0:14.484.811,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 72 0D 22 0D 5B 00 00 00*
0,1797,0:14.501.139,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1798,0:14.501.210,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1799,0:14.501.261,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1800,0:14.501.333,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 8A 0D 32 0D 60 00 00 00*
0,1801,0:14.517.654,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1802,0:14.517.725,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1803,0:14.517.776,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1804,0:14.517.848,324.900 us,11 B,,SP,4B,Read Transaction,01 30 91 A2 0D 44 0D 60 00 00 00*
0,1805,0:14.534.136,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1806,0:14.534.208,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1807,0:14.534.259,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1808,0:14.534.330,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 B5 0D 52 0D 60 00 00 00*
0,1809,0:14.550.621,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1810,0:14.550.692,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1811,0:14.550.743,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1812,0:14.550.815,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 C8 0D 62 0D 60 00 00 00*
0,1813,0:14.567.120,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1814,0:14.567.192,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1815,0:14.567.243,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1816,0:14.567.314,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 DC 0D 74 0D 60 00 00 00*
0,1817,0:14.583.698,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1818,0:14.583.770,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1819,0:14.583.821,70.200 us,2 B,,SP,4B,Write Transaction,82 01
